timesteps,model.is_valid[N/A],model.energy_usage[Sm3/cd],model.energy_usage_cumulative[Sm3 (cd)],model.power[MW (sd)],model.power_cumulative[GWh (cd)],model.co2.rate[t/cd],model.co2.cumulative[t (cd)],model.hydrocarbon_export_rate[Sm3/cd],model.co2.intensity_sm3[kg/Sm3],model.co2.intensity_boe[kg/BOE],model.co2.intensity_yearly_sm3[kg/Sm3],model.co2.intensity_yearly_boe[kg/BOE],Installation A.is_valid[N/A],Installation A.energy_usage[Sm3/cd],Installation A.energy_usage_cumulative[Sm3 (cd)],Installation A.power[MW (sd)],Installation A.power_cumulative[GWh (cd)],Installation A.co2.rate[t/cd],Installation A.co2.cumulative[t (cd)],Installation A.hydrocarbon_export_rate[Sm3/cd],Installation A.co2.intensity_sm3[kg/Sm3],Installation A.co2.intensity_boe[kg/BOE],Installation A.co2.intensity_yearly_sm3[kg/Sm3],Installation A.co2.intensity_yearly_boe[kg/BOE],Installation A.regularity[N/A],Generator set A.is_valid[N/A],Generator set A.energy_usage[Sm3/cd],Generator set A.energy_usage_cumulative[Sm3 (cd)],Generator set A.power[MW (sd)],Generator set A.power_cumulative[GWh (cd)],Generator set A.co2.rate[t/cd],Generator set A.co2.cumulative[t (cd)],Generator set A.power_capacity_margin[MW (sd)],Gas export compressor.is_valid[N/A],Gas export compressor.energy_usage[Sm3/cd],Gas export compressor.energy_usage_cumulative[Sm3 (cd)],Gas export compressor.co2.rate[t/cd],Gas export compressor.co2.cumulative[t (cd)],Gas export compressor.recirculation_loss[MW (sd)],Gas export compressor.rate_exceeds_maximum[N/A],Gas export compressor.outlet_pressure_before_choking[bara],Gas injection compressor.is_valid[N/A],Gas injection compressor.energy_usage[MW (sd)],Gas injection compressor.energy_usage_cumulative[MWd (cd)],Gas injection compressor.power[MW (sd)],Gas injection compressor.power_cumulative[GWh (cd)],Gas injection compressor.recirculation_loss[MW (sd)],Gas injection compressor.rate_exceeds_maximum[N/A],Gas injection compressor.outlet_pressure_before_choking[bara],Produced water reinjection pump.is_valid[N/A],Produced water reinjection pump.energy_usage[MW (sd)],Produced water reinjection pump.energy_usage_cumulative[MWd (cd)],Produced water reinjection pump.power[MW (sd)],Produced water reinjection pump.power_cumulative[GWh (cd)],Produced water reinjection pump.inlet_liquid_rate_m3_per_day[Sm3/sd],Produced water reinjection pump.inlet_pressure_bar[bara],Produced water reinjection pump.outlet_pressure_bar[bara],Produced water reinjection pump.operational_head[J/kg],Base production load.is_valid[N/A],Base production load.energy_usage[MW (sd)],Base production load.energy_usage_cumulative[MWd (cd)],Base production load.power[MW (sd)],Base production load.power_cumulative[GWh (cd)],Flare.is_valid[N/A],Flare.energy_usage[Sm3/cd],Flare.energy_usage_cumulative[Sm3 (cd)],Flare.co2.rate[t/cd],Flare.co2.cumulative[t (cd)],Sea water injection pump.is_valid[N/A],Sea water injection pump.energy_usage[MW (sd)],Sea water injection pump.energy_usage_cumulative[MWd (cd)],Sea water injection pump.power[MW (sd)],Sea water injection pump.power_cumulative[GWh (cd)]
2024-09-08 00:00:00,1,        186514.70000,     111492120.00000,            20.56689,           288.90460,           408.46730,        244167.70000,          1900.08500,97.0156,15.42378,           186.19630,            29.60195,1,        186514.70000,     111492120.00000,            20.56689,           288.90460,           408.46730,        244167.70000,          1900.08500,97.0156,15.42378,           186.19630,            29.60195,             1.00000,1,        129514.70000,      76380120.00000,            20.56689,           288.90460,           283.63730,        167272.50000,            79.43311,1,         50000.00000,      30800000.00000,           109.50000,         67452.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.39288,          2509.38100,             4.39288,            60.22515,         13225.65000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7268.80000,            11.80000,           174.45120,1,          7000.00000,       4312000.00000,            15.33000,          9443.28000,1,             4.37401,          2259.51100,             4.37401,            54.22826
2024-09-09 00:00:00,1,        186269.80000,     111678634.00000,            20.52738,           289.39820,           407.93080,        244576.20000,          1911.03400,97.10459,15.43793,           186.19630,            29.60195,1,        186269.80000,     111678634.00000,            20.52738,           289.39820,           407.93080,        244576.20000,          1911.03400,97.10459,15.43793,           186.19630,            29.60195,             1.00000,1,        129269.80000,      76509634.00000,            20.52738,           289.39820,           283.10080,        167556.10000,            79.47262,1,         50000.00000,      30850000.00000,           109.50000,         67561.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.41401,          2513.77400,             4.41401,            60.33058,         13362.36000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7280.60000,            11.80000,           174.73440,1,          7000.00000,       4319000.00000,            15.33000,          9458.61000,1,             4.31337,          2263.88500,             4.31337,            54.33324
2024-09-10 00:00:00,1,        182445.10000,     111864904.00000,            19.89120,           289.89090,           399.55480,        244984.10000,          1921.05900,97.1928,15.45196,           186.19630,            29.60195,1,        182445.10000,     111864904.00000,            19.89120,           289.89090,           399.55480,        244984.10000,          1921.05900,97.1928,15.45196,           186.19630,            29.60195,             1.00000,1,        125445.10000,      76638904.00000,            19.89120,           289.89090,           274.72480,        167839.20000,            80.10880,1,         50000.00000,      30900000.00000,           109.50000,         67671.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.42186,          2518.18800,             4.42186,            60.43652,         13413.80000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7292.40000,            11.80000,           175.01760,1,          7000.00000,       4326000.00000,            15.33000,          9473.94000,1,             3.66933,          2268.19800,             3.66933,            54.43676
2024-09-11 00:00:00,1,        186142.40000,     112047349.00000,            20.50683,           290.36830,           407.65180,        245383.70000,          1931.28900,97.27718,15.46537,           186.19630,            29.60195,1,        186142.40000,     112047349.00000,            20.50683,           290.36830,           407.65180,        245383.70000,          1931.28900,97.27718,15.46537,           186.19630,            29.60195,             1.00000,1,        129142.40000,      76764349.00000,            20.50683,           290.36830,           282.82180,        168113.90000,            79.49317,1,         50000.00000,      30950000.00000,           109.50000,         67780.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.44077,          2522.61000,             4.44077,            60.54264,         13539.19000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7304.20000,            11.80000,           175.30080,1,          7000.00000,       4333000.00000,            15.33000,          9489.27000,1,             4.26607,          2271.86800,             4.26607,            54.52482
2024-09-12 00:00:00,0,        186094.40000,     112233492.00000,            20.49910,           290.86040,           407.54680,        245791.30000,          1938.54500,97.36424,15.47921,           186.19630,            29.60195,0,        186094.40000,     112233491.00000,            20.49910,           290.86040,           407.54680,        245791.30000,          1938.54500,97.36424,15.47921,           186.19630,            29.60195,             1.00000,1,        129094.40000,      76893491.00000,            20.49910,           290.86040,           282.71680,        168396.70000,            79.50090,1,         50000.00000,      31000000.00000,           109.50000,         67890.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.43304,          2527.05100,             4.43304,            60.64922,         13487.63000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7316.00000,            11.80000,           175.58400,1,          7000.00000,       4340000.00000,            15.33000,          9504.60000,0,             4.26607,          2276.13400,             4.26607,            54.62721
2024-09-13 00:00:00,1,        185999.70000,     112419586.00000,            20.48382,           291.35240,           407.33930,        246198.90000,          1946.97400,97.45085,15.49298,           186.19630,            29.60195,1,        185999.70000,     112419586.00000,            20.48382,           291.35240,           407.33930,        246198.90000,          1946.97400,97.45085,15.49298,           186.19630,            29.60195,             1.00000,1,        128999.70000,      77022586.00000,            20.48382,           291.35240,           282.50930,        168679.50000,            79.51618,1,         50000.00000,      31050000.00000,           109.50000,         67999.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.45162,          2531.48400,             4.45162,            60.75561,         13612.13000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7327.80000,            11.80000,           175.86720,1,          7000.00000,       4347000.00000,            15.33000,          9519.93000,1,             4.23220,          2280.40000,             4.23220,            54.72960
2024-09-14 00:00:00,0,        185936.00000,     112605586.00000,            20.47354,           291.84400,           407.19980,        246606.20000,          1951.73700,97.53691,15.50666,           186.19630,            29.60195,0,        185936.00000,     112605586.00000,            20.47354,           291.84400,           407.19980,        246606.20000,          1951.73700,97.53691,15.50666,           186.19630,            29.60195,             1.00000,1,        128936.00000,      77151586.00000,            20.47354,           291.84400,           282.36980,        168962.00000,            79.52646,1,         50000.00000,      31100000.00000,           109.50000,         68109.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.44134,          2535.93600,             4.44134,            60.86245,         13543.02000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7339.60000,            11.80000,           176.15040,1,          7000.00000,       4354000.00000,            15.33000,          9535.26000,0,             4.23220,          2284.63200,             4.23220,            54.83117
2024-09-15 00:00:00,0,        185798.30000,     112791522.00000,            20.45134,           292.33540,           406.89820,        247013.40000,          1950.93800,97.62261,15.52029,           186.19630,            29.60195,0,        185798.30000,     112791522.00000,            20.45134,           292.33540,           406.89820,        247013.40000,          1950.93800,97.62261,15.52029,           186.19630,            29.60195,             1.00000,1,        128798.30000,      77280522.00000,            20.45134,           292.33540,           282.06820,        169244.30000,            79.54866,1,         50000.00000,      31150000.00000,           109.50000,         68218.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.41913,          2540.37700,             4.41913,            60.96904,         13395.86000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7351.40000,            11.80000,           176.43360,1,          7000.00000,       4361000.00000,            15.33000,          9550.59000,0,             4.23220,          2288.86400,             4.23220,            54.93274
2024-09-16 00:00:00,0,        185584.60000,     112977320.00000,            20.41688,           292.82620,           406.43030,        247420.30000,          1942.56500,97.70808,15.53388,           186.19630,            29.60195,0,        185584.60000,     112977320.00000,            20.41688,           292.82620,           406.43030,        247420.30000,          1942.56500,97.70808,15.53388,           186.19630,            29.60195,             1.00000,1,        128584.60000,      77409320.00000,            20.41688,           292.82620,           281.60030,        169526.40000,            79.58312,1,         50000.00000,      31200000.00000,           109.50000,         68328.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.38467,          2544.79600,             4.38467,            61.07510,         13173.21000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7363.20000,            11.80000,           176.71680,1,          7000.00000,       4368000.00000,            15.33000,          9565.92000,0,             4.23220,          2293.09600,             4.23220,            55.03431
2024-09-17 00:00:00,0,        185388.70000,     113162905.00000,            20.38528,           293.31620,           406.00130,        247826.80000,          1931.03900,97.79357,15.54747,           186.19630,            29.60195,0,        185388.70000,     113162904.00000,            20.38528,           293.31620,           406.00130,        247826.80000,          1931.03900,97.79356,15.54747,           186.19630,            29.60195,             1.00000,1,        128388.70000,      77537904.00000,            20.38528,           293.31620,           281.17130,        169808.00000,            79.61472,1,         50000.00000,      31250000.00000,           109.50000,         68437.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.35307,          2549.18100,             4.35307,            61.18034,         12974.73000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7375.00000,            11.80000,           177.00000,1,          7000.00000,       4375000.00000,            15.33000,          9581.25000,0,             4.23220,          2297.32900,             4.23220,            55.13589
2024-09-18 00:00:00,0,        185194.10000,     113348293.00000,            20.35389,           293.80550,           405.57510,        248232.80000,          1917.07000,97.87919,15.56108,           186.19630,            29.60195,0,        185194.10000,     113348293.00000,            20.35389,           293.80550,           405.57510,        248232.80000,          1917.07000,97.87919,15.56108,           186.19630,            29.60195,             1.00000,1,        128194.10000,      77666293.00000,            20.35389,           293.80550,           280.74510,        170089.20000,            79.64611,1,         50000.00000,      31300000.00000,           109.50000,         68547.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.32169,          2553.53400,             4.32169,            61.28481,         12782.62000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7386.80000,            11.80000,           177.28320,1,          7000.00000,       4382000.00000,            15.33000,          9596.58000,0,             4.23220,          2301.56100,             4.23220,            55.23746
2024-09-19 00:00:00,1,        188530.10000,     113533487.00000,            20.89195,           294.29400,           412.88090,        248638.30000,          1913.83600,97.96506,15.57473,           186.19630,            29.60195,1,        188530.10000,     113533487.00000,            20.89195,           294.29400,           412.88090,        248638.30000,          1913.83600,97.96506,15.57473,           186.19630,            29.60195,             1.00000,1,        131530.10000,      77794487.00000,            20.89195,           294.29400,           288.05090,        170369.90000,            79.10805,1,         50000.00000,      31350000.00000,           109.50000,         68656.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.34979,          2557.85500,             4.34979,            61.38853,         12954.43000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7398.60000,            11.80000,           177.56640,1,          7000.00000,       4389000.00000,            15.33000,          9611.91000,1,             4.74216,          2305.79300,             4.74216,            55.33903
2024-09-20 00:00:00,1,        187412.40000,     113722018.00000,            20.71168,           294.79540,           410.43320,        249051.20000,          1915.33000,98.0538,15.58884,           186.19630,            29.60195,1,        187412.40000,     113722017.00000,            20.71168,           294.79540,           410.43320,        249051.20000,          1915.33000,98.0538,15.58884,           186.19630,            29.60195,             1.00000,1,        130412.40000,      77926017.00000,            20.71168,           294.79540,           285.60320,        170658.00000,            79.28832,1,         50000.00000,      31400000.00000,           109.50000,         68766.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.37818,          2562.20500,             4.37818,            61.49293,         13132.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7410.40000,            11.80000,           177.84960,1,          7000.00000,       4396000.00000,            15.33000,          9627.24000,1,             4.53350,          2310.53500,             4.53350,            55.45284
2024-09-21 00:00:00,0,        187349.20000,     113909430.00000,            20.70148,           295.29240,           410.29470,        249461.70000,          1914.26100,98.14138,15.60276,           186.19630,            29.60195,0,        187349.20000,     113909430.00000,            20.70148,           295.29250,           410.29470,        249461.70000,          1914.26100,98.14138,15.60276,           186.19630,            29.60195,             1.00000,1,        130349.20000,      78056430.00000,            20.70148,           295.29250,           285.46470,        170943.60000,            79.29852,1,         50000.00000,      31450000.00000,           109.50000,         68875.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.36798,          2566.58300,             4.36798,            61.59800,         13067.71000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7422.20000,            11.80000,           178.13280,1,          7000.00000,       4403000.00000,            15.33000,          9642.57000,0,             4.53350,          2315.06900,             4.53350,            55.56165
2024-09-22 00:00:00,1,        187276.50000,     114096779.00000,            20.68975,           295.78930,           410.13540,        249871.90000,          1917.04300,98.22882,15.61666,           186.19630,            29.60195,1,        187276.50000,     114096779.00000,            20.68975,           295.78930,           410.13540,        249871.90000,          1917.04300,98.22882,15.61666,           186.19630,            29.60195,             1.00000,1,        130276.50000,      78186779.00000,            20.68975,           295.78930,           285.30540,        171229.00000,            79.31025,1,         50000.00000,      31500000.00000,           109.50000,         68985.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.39026,          2570.95100,             4.39026,            61.70283,         13208.86000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7434.00000,            11.80000,           178.41600,1,          7000.00000,       4410000.00000,            15.33000,          9657.90000,1,             4.49949,          2319.60200,             4.49949,            55.67045
2024-09-23 00:00:00,1,        186679.50000,     114284056.00000,            20.59347,           296.28580,           408.82820,        250282.10000,          1921.96800,98.31596,15.63052,           186.19630,            29.60195,1,        186679.50000,     114284055.00000,            20.59347,           296.28580,           408.82820,        250282.10000,          1921.96800,98.31596,15.63052,           186.19630,            29.60195,             1.00000,1,        129679.50000,      78317055.00000,            20.59347,           296.28580,           283.99820,        171514.40000,            79.40653,1,         50000.00000,      31550000.00000,           109.50000,         69094.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.41363,          2575.34200,             4.41363,            61.80820,         13359.84000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7445.80000,            11.80000,           178.69920,1,          7000.00000,       4417000.00000,            15.33000,          9673.23000,1,             4.37984,          2324.10200,             4.37984,            55.77844
2024-09-24 00:00:00,1,        181887.70000,     114470735.00000,            19.78190,           296.78010,           398.33400,        250690.90000,          1927.04200,98.40226,15.64424,           186.19630,            29.60195,1,        181887.70000,     114470735.00000,            19.78190,           296.78010,           398.33400,        250690.90000,          1927.04200,98.40226,15.64424,           186.19630,            29.60195,             1.00000,1,        124887.70000,      78446735.00000,            19.78190,           296.78010,           273.50400,        171798.30000,            80.21810,1,         50000.00000,      31600000.00000,           109.50000,         69204.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.41924,          2579.75500,             4.41924,            61.91413,         13396.57000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7457.60000,            11.80000,           178.98240,1,          7000.00000,       4424000.00000,            15.33000,          9688.56000,1,             3.56266,          2328.48200,             3.56266,            55.88356
2024-09-25 00:00:00,0,        181743.60000,     114652623.00000,            19.75364,           297.25480,           398.01840,        251089.20000,          1923.86700,98.48413,15.65725,           186.19630,            29.60195,0,        181743.60000,     114652623.00000,            19.75364,           297.25480,           398.01840,        251089.20000,          1923.86700,98.48412,15.65725,           186.19630,            29.60195,             1.00000,1,        124743.60000,      78571623.00000,            19.75364,           297.25480,           273.18840,        172071.90000,            80.24636,1,         50000.00000,      31650000.00000,           109.50000,         69313.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.39099,          2584.17500,             4.39099,            62.02019,         13213.51000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7469.40000,            11.80000,           179.26560,1,          7000.00000,       4431000.00000,            15.33000,          9703.89000,0,             3.56266,          2332.04400,             3.56266,            55.96906
2024-09-26 00:00:00,1,        182648.30000,     114834366.00000,            19.93103,           297.72890,           399.99970,        251487.30000,          1925.72700,98.56586,15.67025,           186.19630,            29.60195,1,        182648.30000,     114834366.00000,            19.93103,           297.72890,           399.99970,        251487.30000,          1925.72700,98.56586,15.67025,           186.19630,            29.60195,             1.00000,1,        125648.30000,      78696366.00000,            19.93103,           297.72890,           275.16970,        172345.00000,            80.06897,1,         50000.00000,      31700000.00000,           109.50000,         69423.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.39936,          2588.56600,             4.39936,            62.12557,         13267.29000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7481.20000,            11.80000,           179.54880,1,          7000.00000,       4438000.00000,            15.33000,          9719.22000,1,             3.73167,          2335.60700,             3.73167,            56.05456
2024-09-27 00:00:00,0,        182579.90000,     115017015.00000,            19.91763,           298.20730,           399.85000,        251887.30000,          1924.71800,98.64818,15.68334,           186.19630,            29.60195,0,        182579.90000,     115017015.00000,            19.91763,           298.20730,           399.85000,        251887.30000,          1924.71800,98.64818,15.68334,           186.19630,            29.60195,             1.00000,1,        125579.90000,      78822015.00000,            19.91763,           298.20730,           275.02000,        172620.20000,            80.08237,1,         50000.00000,      31750000.00000,           109.50000,         69532.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.38596,          2592.96500,             4.38596,            62.23116,         13181.41000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7493.00000,            11.80000,           179.83200,1,          7000.00000,       4445000.00000,            15.33000,          9734.55000,0,             3.73167,          2339.33900,             3.73167,            56.14412
2024-09-28 00:00:00,1,        187157.60000,     115199595.00000,            20.67058,           298.68530,           409.87520,        252287.10000,          1928.05600,98.73035,15.6964,           186.19630,            29.60195,1,        187157.60000,     115199594.00000,            20.67058,           298.68530,           409.87520,        252287.10000,          1928.05600,98.73035,15.6964,           186.19630,            29.60195,             1.00000,1,        130157.60000,      78947594.00000,            20.67058,           298.68530,           285.04520,        172895.20000,            79.32942,1,         50000.00000,      31800000.00000,           109.50000,         69642.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.40942,          2597.35100,             4.40942,            62.33642,         13332.44000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7504.80000,            11.80000,           180.11520,1,          7000.00000,       4452000.00000,            15.33000,          9749.88000,1,             4.46116,          2343.07000,             4.46116,            56.23368
2024-09-29 00:00:00,0,        187129.20000,     115386752.00000,            20.66600,           299.18140,           409.81290,        252697.00000,          1930.16900,98.81619,15.71005,           186.19630,            29.60195,0,        187129.20000,     115386752.00000,            20.66600,           299.18140,           409.81290,        252697.00000,          1930.16900,98.81619,15.71005,           186.19630,            29.60195,             1.00000,1,        130129.20000,      79077752.00000,            20.66600,           299.18140,           284.98290,        173180.30000,            79.33400,1,         50000.00000,      31850000.00000,           109.50000,         69751.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.40484,          2601.76000,             4.40484,            62.44225,         13302.67000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7516.60000,            11.80000,           180.39840,1,          7000.00000,       4459000.00000,            15.33000,          9765.21000,0,             4.46116,          2347.53100,             4.46116,            56.34075
2024-09-30 00:00:00,1,        186065.80000,     115573881.00000,            20.49448,           299.67740,           407.48410,        253106.80000,          1934.73900,98.9018,15.72366,           186.19630,            29.60195,1,        186065.80000,     115573881.00000,            20.49448,           299.67740,           407.48410,        253106.80000,          1934.73900,98.9018,15.72366,           186.19630,            29.60195,             1.00000,1,        129065.80000,      79207881.00000,            20.49448,           299.67740,           282.65410,        173465.30000,            79.50552,1,         50000.00000,      31900000.00000,           109.50000,         69861.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.42510,          2606.16500,             4.42510,            62.54796,         13435.08000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7528.40000,            11.80000,           180.68160,1,          7000.00000,       4466000.00000,            15.33000,          9780.54000,1,             4.26939,          2351.99300,             4.26939,            56.44782
2024-10-01 00:00:00,1,        186292.70000,     115759947.00000,            20.53107,           300.16920,           407.98090,        253514.30000,          1940.75700,98.98619,15.73707,           186.19630,            29.60195,1,        186292.70000,     115759947.00000,            20.53107,           300.16920,           407.98090,        253514.30000,          1940.75700,98.98619,15.73707,           186.19630,            29.60195,             1.00000,1,        129292.70000,      79336947.00000,            20.53107,           300.16920,           283.15090,        173747.90000,            79.46893,1,         50000.00000,      31950000.00000,           109.50000,         69970.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.44759,          2610.59000,             4.44759,            62.65416,         13585.01000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7540.20000,            11.80000,           180.96480,1,          7000.00000,       4473000.00000,            15.33000,          9795.87000,1,             4.28348,          2356.26200,             4.28348,            56.55029
2024-10-02 00:00:00,1,        185956.00000,     115946240.00000,            20.47677,           300.66200,           407.24360,        253922.30000,          1947.52700,99.07042,15.75046,           186.19630,            29.60195,1,        185956.00000,     115946240.00000,            20.47677,           300.66200,           407.24360,        253922.30000,          1947.52700,99.07042,15.75046,           186.19630,            29.60195,             1.00000,1,        128956.00000,      79466240.00000,            20.47677,           300.66200,           282.41360,        174031.10000,            79.52323,1,         50000.00000,      32000000.00000,           109.50000,         70080.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.46804,          2615.03800,             4.46804,            62.76091,         13724.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7552.00000,            11.80000,           181.24800,1,          7000.00000,       4480000.00000,            15.33000,          9811.20000,1,             4.20873,          2360.54500,             4.20873,            56.65309
2024-10-03 00:00:00,1,        182678.70000,     116132196.00000,            19.93700,           301.15340,           400.06640,        254329.50000,          1954.02400,99.15397,15.76375,           186.19630,            29.60195,1,        182678.70000,     116132196.00000,            19.93700,           301.15340,           400.06640,        254329.50000,          1954.02400,99.15396,15.76375,           186.19630,            29.60195,             1.00000,1,        125678.70000,      79595196.00000,            19.93700,           301.15340,           275.23640,        174313.50000,            80.06300,1,         50000.00000,      32050000.00000,           109.50000,         70189.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.47617,          2619.50600,             4.47617,            62.86814,         13780.02000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7563.80000,            11.80000,           181.53120,1,          7000.00000,       4487000.00000,            15.33000,          9826.53000,1,             3.66084,          2364.75400,             3.66084,            56.75410
2024-10-04 00:00:00,0,        182634.90000,     116314875.00000,            19.92842,           301.63190,           399.97050,        254729.60000,          1958.44700,99.23434,15.77652,           186.19630,            29.60195,0,        182634.90000,     116314874.00000,            19.92842,           301.63190,           399.97050,        254729.60000,          1958.44700,99.23434,15.77652,           186.19630,            29.60195,             1.00000,1,        125634.90000,      79720874.00000,            19.92842,           301.63190,           275.14050,        174588.70000,            80.07158,1,         50000.00000,      32100000.00000,           109.50000,         70299.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.46758,          2623.98200,             4.46758,            62.97557,         13720.89000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7575.60000,            11.80000,           181.81440,1,          7000.00000,       4494000.00000,            15.33000,          9841.86000,0,             3.66084,          2368.41500,             3.66084,            56.84196
2024-10-05 00:00:00,1,        182114.90000,     116497510.00000,            19.82645,           302.11020,           398.83160,        255129.50000,          1963.48300,99.31438,15.78925,           186.19630,            29.60195,1,        182114.90000,     116497509.00000,            19.82645,           302.11020,           398.83160,        255129.50000,          1963.48300,99.31438,15.78925,           186.19630,            29.60195,             1.00000,1,        125114.90000,      79846509.00000,            19.82645,           302.11020,           274.00160,        174863.90000,            80.17355,1,         50000.00000,      32150000.00000,           109.50000,         70408.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.47170,          2628.45000,             4.47170,            63.08279,         13749.18000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7587.40000,            11.80000,           182.09760,1,          7000.00000,       4501000.00000,            15.33000,          9857.19000,1,             3.55475,          2372.07600,             3.55475,            56.92982
2024-10-06 00:00:00,1,        184919.70000,     116679624.00000,            20.30963,           302.58600,           404.97410,        255528.40000,          1969.63800,99.39367,15.80186,           186.19630,            29.60195,1,        184919.70000,     116679624.00000,            20.30963,           302.58600,           404.97410,        255528.40000,          1969.63800,99.39367,15.80185,           186.19630,            29.60195,             1.00000,1,        127919.70000,      79971624.00000,            20.30963,           302.58600,           280.14410,        175137.90000,            79.69037,1,         50000.00000,      32200000.00000,           109.50000,         70518.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.48890,          2632.92100,             4.48890,            63.19011,         13868.74000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7599.20000,            11.80000,           182.38080,1,          7000.00000,       4508000.00000,            15.33000,          9872.52000,1,             4.02072,          2375.63100,             4.02072,            57.01513
